"rmsea","cfi","version","fac.corr","mech","pattern","per.miss","num.var.miss","samp"
-0.00021,-0.000351,"TS V2",0.7,1,"max",20,4,500
-0.018054,0.020584,"FIML",0.6,1,"max",20,4,500
0.005383,-0.014365,"FIML-C V0",0.6,1,"max",20,4,500
4.5e-05,-0.003623,"FIML-C V1",0.6,1,"max",20,4,500
-0.000503,-0.019258,"FIML-C V2",0.6,1,"max",20,4,500
0.001912,-0.006141,"FIML-C V3",0.6,1,"max",20,4,500
0.002531,-0.008783,"FIML-C V4",0.6,1,"max",20,4,500
-0.003697,-0.075061,"FIML-C V5",0.6,1,"max",20,4,500
0.001832,-0.005952,"FIML-C V6",0.6,1,"max",20,4,500
0.002893,-0.007452,"TS V0",0.6,1,"max",20,4,500
-0.002907,0.006086,"TS V1",0.6,1,"max",20,4,500
-0.000579,0.000728,"TS V2",0.6,1,"max",20,4,500
-0.021895,0.032525,"FIML",0.5,1,"max",20,4,500
0.005339,-0.016309,"FIML-C V0",0.5,1,"max",20,4,500
0.000734,-0.008804,"FIML-C V1",0.5,1,"max",20,4,500
-0.000994,-0.020313,"FIML-C V2",0.5,1,"max",20,4,500
0.002328,-0.008817,"FIML-C V3",0.5,1,"max",20,4,500
0.003184,-0.011197,"FIML-C V4",0.5,1,"max",20,4,500
-0.005035,-0.075758,"FIML-C V5",0.5,1,"max",20,4,500
0.002278,-0.008695,"FIML-C V6",0.5,1,"max",20,4,500
0.001984,-0.004877,"TS V0",0.5,1,"max",20,4,500
-0.003419,0.007209,"TS V1",0.5,1,"max",20,4,500
-0.00104,0.002635,"TS V2",0.5,1,"max",20,4,500
-0.026688,0.051371,"FIML",0.4,1,"max",20,4,500
0.004789,-0.015527,"FIML-C V0",0.4,1,"max",20,4,500
0.000948,-0.012842,"FIML-C V1",0.4,1,"max",20,4,500
-0.00177,-0.018245,"FIML-C V2",0.4,1,"max",20,4,500
0.002089,-0.008853,"FIML-C V3",0.4,1,"max",20,4,500
0.00323,-0.013339,"FIML-C V4",0.4,1,"max",20,4,500
-0.008703,-0.055889,"FIML-C V5",0.4,1,"max",20,4,500
0.002037,-0.008726,"FIML-C V6",0.4,1,"max",20,4,500
0.000969,-0.000477,"TS V0",0.4,1,"max",20,4,500
-0.003804,0.007962,"TS V1",0.4,1,"max",20,4,500
-0.001744,0.006272,"TS V2",0.4,1,"max",20,4,500
-0.03103,0.072352,"FIML",0.3,1,"max",20,4,500
0.003839,-0.010522,"FIML-C V0",0.3,1,"max",20,4,500
0.000447,-0.011952,"FIML-C V1",0.3,1,"max",20,4,500
-0.002662,-0.01247,"FIML-C V2",0.3,1,"max",20,4,500
0.001341,-0.004606,"FIML-C V3",0.3,1,"max",20,4,500
0.002789,-0.005781,"FIML-C V4",0.3,1,"max",20,4,500
-0.013806,-0.035381,"FIML-C V5",0.3,1,"max",20,4,500
0.001295,-0.004502,"FIML-C V6",0.3,1,"max",20,4,500
0.000419,0.004115,"TS V0",0.3,1,"max",20,4,500
-0.00344,0.006684,"TS V1",0.3,1,"max",20,4,500
-0.002083,0.010108,"TS V2",0.3,1,"max",20,4,500
-0.034584,0.088716,"FIML",0.2,1,"max",20,4,500
0.002566,-0.006902,"FIML-C V0",0.2,1,"max",20,4,500
-0.000748,-0.01065,"FIML-C V1",0.2,1,"max",20,4,500
-0.00366,-0.008599,"FIML-C V2",0.2,1,"max",20,4,500
0.000174,-0.001478,"FIML-C V3",0.2,1,"max",20,4,500
0.00195,-0.009506,"FIML-C V4",0.2,1,"max",20,4,500
-0.014757,-0.031601,"FIML-C V5",0.2,1,"max",20,4,500
0.000129,-0.00138,"FIML-C V6",0.2,1,"max",20,4,500
0.000869,0.00062,"TS V0",0.2,1,"max",20,4,500
-0.002201,-0.002561,"TS V1",0.2,1,"max",20,4,500
-0.001504,0.006031,"TS V2",0.2,1,"max",20,4,500
0.008897,-0.002407,"FIML",1,1,"max",50,4,500
0.042993,-0.018426,"FIML-C V0",1,1,"max",50,4,500
0.013273,-0.003888,"FIML-C V1",1,1,"max",50,4,500
0.01481,-0.005296,"FIML-C V2",1,1,"max",50,4,500
0.014149,-0.004241,"FIML-C V3",1,1,"max",50,4,500
0.014494,-0.004374,"FIML-C V4",1,1,"max",50,4,500
0.009512,-0.028961,"FIML-C V5",1,1,"max",50,4,500
0.013558,-0.004048,"FIML-C V6",1,1,"max",50,4,500
0.042151,-0.018287,"TS V0",1,1,"max",50,4,500
0.013359,-0.003942,"TS V1",1,1,"max",50,4,500
0.013981,-0.004281,"TS V2",1,1,"max",50,4,500
-0.009627,0.003015,"FIML",0.9,1,"max",50,4,500
0.018499,-0.020018,"FIML-C V0",0.9,1,"max",50,4,500
0.000182,-0.001667,"FIML-C V1",0.9,1,"max",50,4,500
0.001353,-0.006627,"FIML-C V2",0.9,1,"max",50,4,500
0.000775,-0.00234,"FIML-C V3",0.9,1,"max",50,4,500
0.001717,-0.00403,"FIML-C V4",0.9,1,"max",50,4,500
-0.004573,-0.073797,"FIML-C V5",0.9,1,"max",50,4,500
0.000492,-0.002099,"FIML-C V6",0.9,1,"max",50,4,500
0.017278,-0.019487,"TS V0",0.9,1,"max",50,4,500
-0.001272,-0.000511,"TS V1",0.9,1,"max",50,4,500
-0.000101,-0.002052,"TS V2",0.9,1,"max",50,4,500
-0.015886,0.011251,"FIML",0.8,1,"max",50,4,500
0.013075,-0.021439,"FIML-C V0",0.8,1,"max",50,4,500
0.00166,-0.002573,"FIML-C V1",0.8,1,"max",50,4,500
0.002322,-0.013644,"FIML-C V2",0.8,1,"max",50,4,500
0.002401,-0.003809,"FIML-C V3",0.8,1,"max",50,4,500
0.003308,-0.004944,"FIML-C V4",0.8,1,"max",50,4,500
-0.002574,-0.064578,"FIML-C V5",0.8,1,"max",50,4,500
0.002192,-0.003482,"FIML-C V6",0.8,1,"max",50,4,500
0.010878,-0.019007,"TS V0",0.8,1,"max",50,4,500
-0.001045,0.001772,"TS V1",0.8,1,"max",50,4,500
0.000384,-0.001682,"TS V2",0.8,1,"max",50,4,500
-0.02197,0.023022,"FIML",0.7,1,"max",50,4,500
0.011385,-0.024224,"FIML-C V0",0.7,1,"max",50,4,500
0.00241,-0.006212,"FIML-C V1",0.7,1,"max",50,4,500
0.002513,-0.021111,"FIML-C V2",0.7,1,"max",50,4,500
0.003286,-0.007195,"FIML-C V3",0.7,1,"max",50,4,500
0.004382,-0.01214,"FIML-C V4",0.7,1,"max",50,4,500
-0.002516,-0.078481,"FIML-C V5",0.7,1,"max",50,4,500
0.003132,-0.006878,"FIML-C V6",0.7,1,"max",50,4,500
0.007894,-0.017668,"TS V0",0.7,1,"max",50,4,500
-0.001862,0.003986,"TS V1",0.7,1,"max",50,4,500
-0.000103,-0.000939,"TS V2",0.7,1,"max",50,4,500
-0.026939,0.036393,"FIML",0.6,1,"max",50,4,500
0.012003,-0.03075,"FIML-C V0",0.6,1,"max",50,4,500
0.004664,-0.015893,"FIML-C V1",0.6,1,"max",50,4,500
0.003883,-0.030765,"FIML-C V2",0.6,1,"max",50,4,500
0.005372,-0.01495,"FIML-C V3",0.6,1,"max",50,4,500
0.006725,-0.017087,"FIML-C V4",0.6,1,"max",50,4,500
-0.001954,-0.077847,"FIML-C V5",0.6,1,"max",50,4,500
0.005248,-0.014661,"FIML-C V6",0.6,1,"max",50,4,500
0.007225,-0.018308,"TS V0",0.6,1,"max",50,4,500
-0.00125,0.002602,"TS V1",0.6,1,"max",50,4,500
0.000656,-0.002709,"TS V2",0.6,1,"max",50,4,500
-0.033309,0.057386,"FIML",0.5,1,"max",50,4,500
0.01113,-0.032069,"FIML-C V0",0.5,1,"max",50,4,500
0.004881,-0.021821,"FIML-C V1",0.5,1,"max",50,4,500
0.003211,-0.033078,"FIML-C V2",0.5,1,"max",50,4,500
0.005318,-0.017628,"FIML-C V3",0.5,1,"max",50,4,500
0.006966,-0.022218,"FIML-C V4",0.5,1,"max",50,4,500
-0.004373,-0.065685,"FIML-C V5",0.5,1,"max",50,4,500
0.00523,-0.017413,"FIML-C V6",0.5,1,"max",50,4,500
0.005437,-0.013733,"TS V0",0.5,1,"max",50,4,500
-0.002323,0.00546,"TS V1",0.5,1,"max",50,4,500
-0.000321,0.000624,"TS V2",0.5,1,"max",50,4,500
-0.04029,0.085271,"FIML",0.4,1,"max",50,4,500
0.009145,-0.028032,"FIML-C V0",0.4,1,"max",50,4,500
0.003799,-0.023501,"FIML-C V1",0.4,1,"max",50,4,500
0.001509,-0.029449,"FIML-C V2",0.4,1,"max",50,4,500
0.003883,-0.015043,"FIML-C V3",0.4,1,"max",50,4,500
0.006132,-0.020284,"FIML-C V4",0.4,1,"max",50,4,500
-0.009174,-0.052498,"FIML-C V5",0.4,1,"max",50,4,500
0.003796,-0.014835,"FIML-C V6",0.4,1,"max",50,4,500
0.003452,-0.006781,"TS V0",0.4,1,"max",50,4,500
-0.003424,0.008177,"TS V1",0.4,1,"max",50,4,500
-0.001735,0.006186,"TS V2",0.4,1,"max",50,4,500
-0.04686,0.115771,"FIML",0.3,1,"max",50,4,500
0.006828,-0.019543,"FIML-C V0",0.3,1,"max",50,4,500
0.001953,-0.019828,"FIML-C V1",0.3,1,"max",50,4,500
-0.000473,-0.021259,"FIML-C V2",0.3,1,"max",50,4,500
0.001926,-0.007911,"FIML-C V3",0.3,1,"max",50,4,500
0.005112,-0.014726,"FIML-C V4",0.3,1,"max",50,4,500
-0.015944,-0.032859,"FIML-C V5",0.3,1,"max",50,4,500
0.001835,-0.007692,"FIML-C V6",0.3,1,"max",50,4,500
0.002567,-0.002197,"TS V0",0.3,1,"max",50,4,500
-0.002737,0.003908,"TS V1",0.3,1,"max",50,4,500
-0.002233,0.009426,"TS V2",0.3,1,"max",50,4,500
-0.051294,0.137719,"FIML",0.2,1,"max",50,4,500
0.004866,-0.012178,"FIML-C V0",0.2,1,"max",50,4,500
0.00017,-0.015415,"FIML-C V1",0.2,1,"max",50,4,500
-0.002196,-0.013719,"FIML-C V2",0.2,1,"max",50,4,500
0.000129,-0.001369,"FIML-C V3",0.2,1,"max",50,4,500
0.003809,-0.009942,"FIML-C V4",0.2,1,"max",50,4,500
-0.017064,-0.016485,"FIML-C V5",0.2,1,"max",50,4,500
5.4e-05,-0.001201,"FIML-C V6",0.2,1,"max",50,4,500
0.003047,-0.004976,"TS V0",0.2,1,"max",50,4,500
-0.000847,-0.007502,"TS V1",0.2,1,"max",50,4,500
-0.001546,0.005688,"TS V2",0.2,1,"max",50,4,500
0.008214,-0.0017,"FIML",1,1,"max",0,6,500
0.008214,-0.0017,"FIML-C V0",1,1,"max",0,6,500
0.007165,-0.001411,"FIML-C V1",1,1,"max",0,6,500
0.00793,-0.002024,"FIML-C V2",1,1,"max",0,6,500
0.008418,-0.001743,"FIML-C V3",1,1,"max",0,6,500
0.008214,-0.0017,"FIML-C V4",1,1,"max",0,6,500
0.005706,-0.032119,"FIML-C V5",1,1,"max",0,6,500
0.008214,-0.0017,"FIML-C V6",1,1,"max",0,6,500
0.008214,-0.0017,"TS V0",1,1,"max",0,6,500
0.007004,-0.001376,"TS V1",1,1,"max",0,6,500
0.008249,-0.001704,"TS V2",1,1,"max",0,6,500
-2.6e-05,-0.000762,"FIML",0.9,1,"max",0,6,500
-2.6e-05,-0.000762,"FIML-C V0",0.9,1,"max",0,6,500
-0.001327,0.000623,"FIML-C V1",0.9,1,"max",0,6,500
-0.000608,-0.004833,"FIML-C V2",0.9,1,"max",0,6,500
6.7e-05,-0.000845,"FIML-C V3",0.9,1,"max",0,6,500
-2.6e-05,-0.000762,"FIML-C V4",0.9,1,"max",0,6,500
-0.002648,-0.065615,"FIML-C V5",0.9,1,"max",0,6,500
-2.6e-05,-0.000762,"FIML-C V6",0.9,1,"max",0,6,500
-2.6e-05,-0.000762,"TS V0",0.9,1,"max",0,6,500
-0.00143,0.000711,"TS V1",0.9,1,"max",0,6,500
-2.7e-05,-0.000763,"TS V2",0.9,1,"max",0,6,500
-0.000178,-0.000535,"FIML",0.8,1,"max",0,6,500
-0.000178,-0.000535,"FIML-C V0",0.8,1,"max",0,6,500
-0.001884,0.002433,"FIML-C V1",0.8,1,"max",0,6,500
-0.001358,-0.010987,"FIML-C V2",0.8,1,"max",0,6,500
-0.000127,-0.000615,"FIML-C V3",0.8,1,"max",0,6,500
-0.000178,-0.000535,"FIML-C V4",0.8,1,"max",0,6,500
-0.003052,-0.071446,"FIML-C V5",0.8,1,"max",0,6,500
-0.000178,-0.000535,"FIML-C V6",0.8,1,"max",0,6,500
-0.000178,-0.000535,"TS V0",0.8,1,"max",0,6,500
-0.001944,0.002527,"TS V1",0.8,1,"max",0,6,500
-0.000179,-0.000534,"TS V2",0.8,1,"max",0,6,500
-0.000354,-7e-06,"FIML",0.7,1,"max",0,6,500
-0.000354,-7e-06,"FIML-C V0",0.7,1,"max",0,6,500
-0.002495,0.004282,"FIML-C V1",0.7,1,"max",0,6,500
-0.002386,-0.014861,"FIML-C V2",0.7,1,"max",0,6,500
-0.000319,-7.7e-05,"FIML-C V3",0.7,1,"max",0,6,500
-0.000354,-7e-06,"FIML-C V4",0.7,1,"max",0,6,500
-0.003869,-0.065553,"FIML-C V5",0.7,1,"max",0,6,500
-0.000354,-7e-06,"FIML-C V6",0.7,1,"max",0,6,500
-0.000354,-7e-06,"TS V0",0.7,1,"max",0,6,500
-0.002542,0.004379,"TS V1",0.7,1,"max",0,6,500
-0.000358,1e-06,"TS V2",0.7,1,"max",0,6,500
-0.000844,0.000856,"FIML",0.6,1,"max",0,6,500
-0.000844,0.000856,"FIML-C V0",0.6,1,"max",0,6,500
-0.003317,0.005777,"FIML-C V1",0.6,1,"max",0,6,500
-0.003933,-0.014801,"FIML-C V2",0.6,1,"max",0,6,500
-0.00081,0.000775,"FIML-C V3",0.6,1,"max",0,6,500
-0.000844,0.000856,"FIML-C V4",0.6,1,"max",0,6,500
-0.005133,-0.059302,"FIML-C V5",0.6,1,"max",0,6,500
-0.000844,0.000856,"FIML-C V6",0.6,1,"max",0,6,500
-0.000844,0.000856,"TS V0",0.6,1,"max",0,6,500
-0.003359,0.005872,"TS V1",0.6,1,"max",0,6,500
-0.000841,0.000847,"TS V2",0.6,1,"max",0,6,500
-0.000794,0.001247,"FIML",0.5,1,"max",0,6,500
-0.000794,0.001247,"FIML-C V0",0.5,1,"max",0,6,500
-0.003359,0.005635,"FIML-C V1",0.5,1,"max",0,6,500
-0.005179,-0.011333,"FIML-C V2",0.5,1,"max",0,6,500
-0.000771,0.001191,"FIML-C V3",0.5,1,"max",0,6,500
-0.000794,0.001247,"FIML-C V4",0.5,1,"max",0,6,500
-0.006193,-0.067349,"FIML-C V5",0.5,1,"max",0,6,500
-0.000794,0.001247,"FIML-C V6",0.5,1,"max",0,6,500
-0.000794,0.001247,"TS V0",0.5,1,"max",0,6,500
-0.003397,0.005721,"TS V1",0.5,1,"max",0,6,500
-0.000798,0.001257,"TS V2",0.5,1,"max",0,6,500
-0.002226,0.008246,"FIML",0.4,1,"max",0,6,500
-0.002226,0.008246,"FIML-C V0",0.4,1,"max",0,6,500
-0.004559,0.01042,"FIML-C V1",0.4,1,"max",0,6,500
-0.007987,0.001445,"FIML-C V2",0.4,1,"max",0,6,500
-0.002199,0.008177,"FIML-C V3",0.4,1,"max",0,6,500
-0.002226,0.008246,"FIML-C V4",0.4,1,"max",0,6,500
-0.010394,-0.038744,"FIML-C V5",0.4,1,"max",0,6,500
-0.002226,0.008246,"FIML-C V6",0.4,1,"max",0,6,500
-0.002226,0.008246,"TS V0",0.4,1,"max",0,6,500
-0.004593,0.010489,"TS V1",0.4,1,"max",0,6,500
-0.002223,0.008235,"TS V2",0.4,1,"max",0,6,500
-0.003054,0.012524,"FIML",0.3,1,"max",0,6,500
-0.003054,0.012524,"FIML-C V0",0.3,1,"max",0,6,500
-0.005027,0.011463,"FIML-C V1",0.3,1,"max",0,6,500
-0.009668,0.011439,"FIML-C V2",0.3,1,"max",0,6,500
-0.003034,0.012479,"FIML-C V3",0.3,1,"max",0,6,500
-0.003054,0.012524,"FIML-C V4",0.3,1,"max",0,6,500
-0.009533,-0.004557,"FIML-C V5",0.3,1,"max",0,6,500
-0.003054,0.012524,"FIML-C V6",0.3,1,"max",0,6,500
-0.003054,0.012524,"TS V0",0.3,1,"max",0,6,500
-0.005058,0.011511,"TS V1",0.3,1,"max",0,6,500
-0.003056,0.01253,"TS V2",0.3,1,"max",0,6,500
-0.00099,0.00386,"FIML",0.2,1,"max",0,6,500
-0.00099,0.00386,"FIML-C V0",0.2,1,"max",0,6,500
-0.002874,0.000712,"FIML-C V1",0.2,1,"max",0,6,500
-0.007692,0.004747,"FIML-C V2",0.2,1,"max",0,6,500
-0.000967,0.003809,"FIML-C V3",0.2,1,"max",0,6,500
-0.00099,0.00386,"FIML-C V4",0.2,1,"max",0,6,500
-0.003019,-0.011251,"FIML-C V5",0.2,1,"max",0,6,500
-0.00099,0.00386,"FIML-C V6",0.2,1,"max",0,6,500
-0.00099,0.00386,"TS V0",0.2,1,"max",0,6,500
-0.002903,0.000744,"TS V1",0.2,1,"max",0,6,500
-0.000988,0.003853,"TS V2",0.2,1,"max",0,6,500
0.00888,-0.002445,"FIML",1,1,"max",20,6,500
0.038016,-0.014849,"FIML-C V0",1,1,"max",20,6,500
0.011193,-0.003001,"FIML-C V1",1,1,"max",20,6,500
0.012622,-0.004061,"FIML-C V2",1,1,"max",20,6,500
0.012454,-0.003438,"FIML-C V3",1,1,"max",20,6,500
0.012863,-0.003532,"FIML-C V4",1,1,"max",20,6,500
0.008475,-0.028193,"FIML-C V5",1,1,"max",20,6,500
0.012102,-0.003325,"FIML-C V6",1,1,"max",20,6,500
0.037356,-0.014561,"TS V0",1,1,"max",20,6,500
0.01096,-0.002881,"TS V1",1,1,"max",20,6,500
0.012048,-0.003327,"TS V2",1,1,"max",20,6,500
-0.010415,0.003171,"FIML",0.9,1,"max",20,6,500
0.015037,-0.016026,"FIML-C V0",0.9,1,"max",20,6,500
-0.000397,-0.000927,"FIML-C V1",0.9,1,"max",20,6,500
0.000637,-0.005174,"FIML-C V2",0.9,1,"max",20,6,500
0.000466,-0.001688,"FIML-C V3",0.9,1,"max",20,6,500
0.001287,-0.00323,"FIML-C V4",0.9,1,"max",20,6,500
-0.004238,-0.039781,"FIML-C V5",0.9,1,"max",20,6,500
0.000147,-0.001442,"FIML-C V6",0.9,1,"max",20,6,500
0.013918,-0.015303,"TS V0",0.9,1,"max",20,6,500
-0.002146,0.000742,"TS V1",0.9,1,"max",20,6,500
-0.000683,-0.000981,"TS V2",0.9,1,"max",20,6,500
-0.01724,0.011576,"FIML",0.8,1,"max",20,6,500
0.010562,-0.018101,"FIML-C V0",0.8,1,"max",20,6,500
0.000839,-0.002495,"FIML-C V1",0.8,1,"max",20,6,500
0.001496,-0.012078,"FIML-C V2",0.8,1,"max",20,6,500
0.001801,-0.003623,"FIML-C V3",0.8,1,"max",20,6,500
0.00279,-0.005514,"FIML-C V4",0.8,1,"max",20,6,500
-0.002565,-0.0584,"FIML-C V5",0.8,1,"max",20,6,500
0.001666,-0.003411,"FIML-C V6",0.8,1,"max",20,6,500
0.008346,-0.01471,"TS V0",0.8,1,"max",20,6,500
-0.002129,0.003236,"TS V1",0.8,1,"max",20,6,500
-0.000459,-0.000367,"TS V2",0.8,1,"max",20,6,500
-0.023289,0.023266,"FIML",0.7,1,"max",20,6,500
0.009542,-0.021358,"FIML-C V0",0.7,1,"max",20,6,500
0.001792,-0.006591,"FIML-C V1",0.7,1,"max",20,6,500
0.002009,-0.019697,"FIML-C V2",0.7,1,"max",20,6,500
0.00296,-0.007488,"FIML-C V3",0.7,1,"max",20,6,500
0.004146,-0.009274,"FIML-C V4",0.7,1,"max",20,6,500
-0.002229,-0.079701,"FIML-C V5",0.7,1,"max",20,6,500
0.002848,-0.007251,"FIML-C V6",0.7,1,"max",20,6,500
0.006384,-0.014766,"TS V0",0.7,1,"max",20,6,500
-0.002256,0.00411,"TS V1",0.7,1,"max",20,6,500
-0.000258,-0.00091,"TS V2",0.7,1,"max",20,6,500
-0.028886,0.03818,"FIML",0.6,1,"max",20,6,500
0.009724,-0.026241,"FIML-C V0",0.6,1,"max",20,6,500
0.003218,-0.014284,"FIML-C V1",0.6,1,"max",20,6,500
0.002685,-0.027202,"FIML-C V2",0.6,1,"max",20,6,500
0.004309,-0.013343,"FIML-C V3",0.6,1,"max",20,6,500
0.005763,-0.017307,"FIML-C V4",0.6,1,"max",20,6,500
-0.002087,-0.062496,"FIML-C V5",0.6,1,"max",20,6,500
0.004213,-0.013116,"FIML-C V6",0.6,1,"max",20,6,500
0.004837,-0.012531,"TS V0",0.6,1,"max",20,6,500
-0.002904,0.005976,"TS V1",0.6,1,"max",20,6,500
-0.000694,0.000517,"TS V2",0.6,1,"max",20,6,500
-0.035388,0.060592,"FIML",0.5,1,"max",20,6,500
0.008965,-0.027372,"FIML-C V0",0.5,1,"max",20,6,500
0.003381,-0.01957,"FIML-C V1",0.5,1,"max",20,6,500
0.002049,-0.029224,"FIML-C V2",0.5,1,"max",20,6,500
0.00422,-0.015575,"FIML-C V3",0.5,1,"max",20,6,500
0.006055,-0.020012,"FIML-C V4",0.5,1,"max",20,6,500
-0.004252,-0.07424,"FIML-C V5",0.5,1,"max",20,6,500
0.004147,-0.015395,"FIML-C V6",0.5,1,"max",20,6,500
0.003889,-0.009634,"TS V0",0.5,1,"max",20,6,500
-0.003138,0.006744,"TS V1",0.5,1,"max",20,6,500
-0.000925,0.002311,"TS V2",0.5,1,"max",20,6,500
-0.042616,0.091104,"FIML",0.4,1,"max",20,6,500
0.007123,-0.021941,"FIML-C V0",0.4,1,"max",20,6,500
0.002239,-0.018996,"FIML-C V1",0.4,1,"max",20,6,500
0.000384,-0.024072,"FIML-C V2",0.4,1,"max",20,6,500
0.002821,-0.011356,"FIML-C V3",0.4,1,"max",20,6,500
0.004901,-0.018609,"FIML-C V4",0.4,1,"max",20,6,500
-0.008151,-0.057145,"FIML-C V5",0.4,1,"max",20,6,500
0.002757,-0.011198,"FIML-C V6",0.4,1,"max",20,6,500
0.002612,-0.004412,"TS V0",0.4,1,"max",20,6,500
-0.003655,0.007792,"TS V1",0.4,1,"max",20,6,500
-0.001712,0.006311,"TS V2",0.4,1,"max",20,6,500
-0.048946,0.121599,"FIML",0.3,1,"max",20,6,500
0.005224,-0.014525,"FIML-C V0",0.3,1,"max",20,6,500
0.000755,-0.01599,"FIML-C V1",0.3,1,"max",20,6,500
-0.001264,-0.01685,"FIML-C V2",0.3,1,"max",20,6,500
0.001229,-0.00509,"FIML-C V3",0.3,1,"max",20,6,500
0.003888,-0.016313,"FIML-C V4",0.3,1,"max",20,6,500
-0.014339,-0.038044,"FIML-C V5",0.3,1,"max",20,6,500
0.001162,-0.004932,"FIML-C V6",0.3,1,"max",20,6,500
0.001058,0.002004,"TS V0",0.3,1,"max",20,6,500
-0.003923,0.006438,"TS V1",0.3,1,"max",20,6,500
-0.002944,0.011618,"TS V2",0.3,1,"max",20,6,500
-0.052417,0.141555,"FIML",0.2,1,"max",20,6,500
0.004657,-0.010875,"FIML-C V0",0.2,1,"max",20,6,500
0.000362,-0.015107,"FIML-C V1",0.2,1,"max",20,6,500
-0.001601,-0.013259,"FIML-C V2",0.2,1,"max",20,6,500
0.000841,-0.002292,"FIML-C V3",0.2,1,"max",20,6,500
0.002959,-0.004057,"FIML-C V4",0.2,1,"max",20,6,500
-0.013365,-0.04591,"FIML-C V5",0.2,1,"max",20,6,500
0.00078,-0.002153,"FIML-C V6",0.2,1,"max",20,6,500
0.002514,-0.004636,"TS V0",0.2,1,"max",20,6,500
-0.001149,-0.008689,"TS V1",0.2,1,"max",20,6,500
-0.001277,0.003982,"TS V2",0.2,1,"max",20,6,500
0.008743,-0.002721,"FIML",1,1,"max",50,6,500
0.054405,-0.028038,"FIML-C V0",1,1,"max",50,6,500
0.015085,-0.004776,"FIML-C V1",1,1,"max",50,6,500
0.017175,-0.006496,"FIML-C V2",1,1,"max",50,6,500
0.01562,-0.004998,"FIML-C V3",1,1,"max",50,6,500
0.016882,-0.006611,"FIML-C V4",1,1,"max",50,6,500
0.010348,-0.028187,"FIML-C V5",1,1,"max",50,6,500
0.015022,-0.004809,"FIML-C V6",1,1,"max",50,6,500
0.053585,-0.028511,"TS V0",1,1,"max",50,6,500
0.01583,-0.005185,"TS V1",1,1,"max",50,6,500
0.015971,-0.005466,"TS V2",1,1,"max",50,6,500
-0.016248,0.00648,"FIML",0.9,1,"max",50,6,500
0.027967,-0.031779,"FIML-C V0",0.9,1,"max",50,6,500
0.002825,-0.00471,"FIML-C V1",0.9,1,"max",50,6,500
0.003717,-0.00903,"FIML-C V2",0.9,1,"max",50,6,500
0.001555,-0.003608,"FIML-C V3",0.9,1,"max",50,6,500
0.004287,-0.010912,"FIML-C V4",0.9,1,"max",50,6,500
-0.005284,-0.051542,"FIML-C V5",0.9,1,"max",50,6,500
0.001052,-0.003171,"FIML-C V6",0.9,1,"max",50,6,500
0.026367,-0.030984,"TS V0",0.9,1,"max",50,6,500
-0.000452,-0.001659,"TS V1",0.9,1,"max",50,6,500
0.000428,-0.003218,"TS V2",0.9,1,"max",50,6,500
-0.026938,0.023138,"FIML",0.8,1,"max",50,6,500
0.020975,-0.03547,"FIML-C V0",0.8,1,"max",50,6,500
0.005241,-0.009402,"FIML-C V1",0.8,1,"max",50,6,500
0.005641,-0.018362,"FIML-C V2",0.8,1,"max",50,6,500
0.004204,-0.007016,"FIML-C V3",0.8,1,"max",50,6,500
0.006866,-0.012965,"FIML-C V4",0.8,1,"max",50,6,500
-0.002047,-0.056334,"FIML-C V5",0.8,1,"max",50,6,500
0.003899,-0.00654,"FIML-C V6",0.8,1,"max",50,6,500
0.01753,-0.031286,"TS V0",0.8,1,"max",50,6,500
-0.000301,0.000635,"TS V1",0.8,1,"max",50,6,500
0.000894,-0.003072,"TS V2",0.8,1,"max",50,6,500
-0.036206,0.045108,"FIML",0.7,1,"max",50,6,500
0.019625,-0.041568,"FIML-C V0",0.7,1,"max",50,6,500
0.007715,-0.01858,"FIML-C V1",0.7,1,"max",50,6,500
0.007726,-0.0307,"FIML-C V2",0.7,1,"max",50,6,500
0.006829,-0.01431,"FIML-C V3",0.7,1,"max",50,6,500
0.009831,-0.02077,"FIML-C V4",0.7,1,"max",50,6,500
-0.00038,-0.076849,"FIML-C V5",0.7,1,"max",50,6,500
0.006629,-0.013895,"FIML-C V6",0.7,1,"max",50,6,500
0.013586,-0.029773,"TS V0",0.7,1,"max",50,6,500
-0.000823,0.002885,"TS V1",0.7,1,"max",50,6,500
0.000704,-0.00259,"TS V2",0.7,1,"max",50,6,500
-0.045811,0.07434,"FIML",0.6,1,"max",50,6,500
0.018352,-0.046302,"FIML-C V0",0.6,1,"max",50,6,500
0.008499,-0.028216,"FIML-C V1",0.6,1,"max",50,6,500
0.008067,-0.040184,"FIML-C V2",0.6,1,"max",50,6,500
0.007538,-0.020543,"FIML-C V3",0.6,1,"max",50,6,500
0.011104,-0.02758,"FIML-C V4",0.6,1,"max",50,6,500
-0.001555,-0.085861,"FIML-C V5",0.6,1,"max",50,6,500
0.007391,-0.0202,"FIML-C V6",0.6,1,"max",50,6,500
0.011609,-0.028775,"TS V0",0.6,1,"max",50,6,500
-0.000744,0.002533,"TS V1",0.6,1,"max",50,6,500
0.000853,-0.003208,"TS V2",0.6,1,"max",50,6,500
-0.054763,0.108165,"FIML",0.5,1,"max",50,6,500
0.017043,-0.04821,"FIML-C V0",0.5,1,"max",50,6,500
0.008585,-0.036261,"FIML-C V1",0.5,1,"max",50,6,500
0.007783,-0.045669,"FIML-C V2",0.5,1,"max",50,6,500
